#,song_title,artist,page_title,views,genre
528,Barbabum,La Trinca,"Barbabum, de l'àlbum ""La Trinca"" (La Trinca) - Viasona",95,cançó autor
529,VIVES O MORTES,Naina,"VIVES O MORTES, de l'àlbum ""Vives o mortes"" (Naina) - Viasona",95,música urbana
530,Pavana d'amor (Amor que tens ma vida),Marina Rossell,"Pavana d'amor (Amor que tens ma vida), de l'àlbum ""Cos meu, recorda"" (Marina Rossell) - Viasona",95,cançó autor
531,Lola la tavernera,Port Bo,"Lola la tavernera, de l'àlbum ""Al Palau"" (Port Bo) - Viasona",94,havanera
532,passaport,"Lildami, Sr. Chen","passaport, de l'àlbum ""passaport"" (Lildami, Sr. Chen) - Viasona",94,música urbana
533,Calçots,"Cookah P, Raggattack","Calçots, de l'àlbum ""Calçots"" (Cookah P, Raggattack) - Viasona",93,música urbana
534,Caiguda lliure,"Quinto, Abril","Caiguda lliure, de l'àlbum ""Caiguda lliure"" (Quinto, Abril) - Viasona",93,música urbana
535,4-3-3,Els Amics de les Arts,"4-3-3, de l'àlbum ""20 anys d'amics"" (Els Amics de les Arts) - Viasona",93,pop-rock
536,Un drac ferotge,Jordi Tonietti,"Un drac ferotge, de l'àlbum ""El barret d'en Peret"" (Jordi Tonietti) - Viasona",93,folk
537,Gent normal,Manel,"Gent normal, de l'àlbum ""Gent normal/ No t'enyoro/ El bròquil (la tortura)"" (Manel) - Viasona",93,pop-rock
538,Els teus somnis,Sopa de Cabra,"Els teus somnis, de l'àlbum ""Plou i fa sol"" (Sopa de Cabra) - Viasona",93,pop-rock
539,Camí Ral,Falsterbo 3,"Camí Ral, de l'àlbum ""Ja no tinc altra sortida"" (Falsterbo 3) - Viasona",93,folk
540,La noia del pais del nord,Els miralls de Dylan,"La noia del pais del nord, de l'àlbum ""Els miralls de Dylan"" (Els miralls de Dylan) - Viasona",93,folk
541,Quins temps aquells,Van de kul,"Quins temps aquells, de l'àlbum ""Una altra història"" (Van de kul) - Viasona",92,pop-rock
542,Els tres tombs de Sant Antoni,Núria Feliu,"Els tres tombs de Sant Antoni, de l'àlbum ""El cuplet de Barcelona"" (Núria Feliu) - Viasona",92,folk
543,Petar-ho,Oques Grasses,"Petar-ho, de l'àlbum ""A tope amb la vida"" (Oques Grasses) - Viasona",91,pop-rock
544,Sant Antoni (de Manacor),Nastallat,"Sant Antoni (de Manacor), de l'àlbum ""Sant Antoni (de Manacor)"" (Nastallat) - Viasona",91,folk
545,Aborigen,Auxili,"Aborigen, de l'àlbum ""Aborigen"" (Auxili) - Viasona",91,pop-rock
546,Cançó a Mahalta,Lluís Llach,"Cançó a Mahalta, de l'àlbum ""I si canto trist"" (Lluís Llach) - Viasona",91,cançó autor
547,Ningú no comprèn ningú,Sabor de Gràcia,"Ningú no comprèn ningú, de l'àlbum ""La cançó amb rumba"" (Sabor de Gràcia) - Viasona",90,rumba
548,L'Última havanera,Quercus,"L'Última havanera, de l'àlbum ""L'ultima havanera"" (Quercus) - Viasona",90,havanera
549,Els Segadors,Marina Rossell,"Els Segadors, de l'àlbum ""Clàssics catalans"" (Marina Rossell) - Viasona",90,folk
550,Rock'n'Roll,Els Catarres,"Rock'n'Roll, de l'àlbum ""Postals"" (Els Catarres) - Viasona",89,pop-rock
551,Son soneta,Mainasons,"Son soneta, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton"" (Mainasons) - Viasona",89,folk
552,Bon dia!!!,Els Atrapasomnis,"Bon dia!!!, de l'àlbum ""El Planeta Violeta"" (Els Atrapasomnis) - Viasona",89,folk
553,Per sempre més,Ana Torroja,"Per sempre més, de l'àlbum ""El disc de La Marató 2011"" (Ana Torroja) - Viasona",89,pop-rock
554,"La cachimba i ""els rostolls d'angelina""",Umpah-Pah,"La cachimba i ""els rostolls d'angelina"", de l'àlbum ""Raons de pes"" (Umpah-Pah) - Viasona",89,pop-rock
555,Cançó per Elena,Joan Isaac,"Cançó per Elena, de l'àlbum ""Piano, piano..."" (Joan Isaac) - Viasona",89,cançó autor
556,Molta tralla,Oques Grasses,"Molta tralla, de l'àlbum ""Fruit del Deliri"" (Oques Grasses) - Viasona",89,pop-rock
557,Dona'm,Abril,"Dona'm, de l'àlbum ""Dona'm"" (Abril) - Viasona",89,música urbana
558,En la que el Bernat se't troba,Manel,"En la que el Bernat se't troba, de l'àlbum ""Els millors professors europeus"" (Manel) - Viasona",89,pop-rock
559,Dolça és la sal,Lax'n'Busto,"Dolça és la sal, de l'àlbum ""Grans èxits"" (Lax'n'Busto) - Viasona",89,pop-rock
560,La presó de Nàpols,Xavi Lloses,"La presó de Nàpols, de l'àlbum ""Cançonetes per la Bressola"" (Xavi Lloses) - Viasona",89,folk
561,Tot torna a començar,Mishima,"Tot torna a començar, de l'àlbum ""Ordre i Aventura"" (Mishima) - Viasona",88,pop-rock
562,+ penjat kun fuet,"Baya Baye MGT Los Sosis, Viktor Pizza","+ penjat kun fuet, de l'àlbum ""Faves tendres"" (Baya Baye MGT Los Sosis, Viktor Pizza) - Viasona",88,música urbana
563,Covards,"La Fúmiga, The Tyets","Covards, de l'àlbum ""Covards"" (La Fúmiga, The Tyets) - Viasona",88,música urbana
564,Serà perquè t'estimo,"Buhos, Dany BPM, Mon Dj","Serà perquè t'estimo, de l'àlbum ""Serà perquè t'estimo"" (Buhos, Dany BPM, Mon Dj) - Viasona",88,pop-rock
565,"Peix, peixet",Dani Miquel,"Peix, peixet, de l'àlbum ""Musiqueries"" (Dani Miquel) - Viasona",88,folk
566,Festa i drama,Maria Jaume,"Festa i drama, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",88,cançó autor
567,Ara ve Nadal,2princesesbarbudes,"Ara ve Nadal, de l'àlbum ""Cançons i rimetes"" (2princesesbarbudes) - Viasona",88,folk
568,"Iupi, Ia!",Club Súper 3,"Iupi, Ia!, de l'àlbum ""Mac, Mec, Mic!"" (Club Súper 3) - Viasona",88,folk
569,La Promesa - Himne del Valencia Basket Club,La Fúmiga,"La Promesa - Himne del Valencia Basket Club, de l'àlbum ""La Promesa - Himne del Valencia Basket Club"" (La Fúmiga) - Viasona",88,pop-rock
570,Koales,La Fúmiga,"Koales, de l'àlbum ""Tot està per fer"" (La Fúmiga) - Viasona",87,pop-rock
571,Ràdio Alger,Remigi Palmero,"Ràdio Alger, de l'àlbum ""Humitat relativa"" (Remigi Palmero) - Viasona",87,cançó autor
572,L'aranyeta xica,Lali BeGood,"L'aranyeta xica, de l'àlbum ""El grill Cric"" (Lali BeGood) - Viasona",87,folk
573,Armengol,Els Amics de les Arts,"Armengol, de l'àlbum ""Bed & Breakfast"" (Els Amics de les Arts) - Viasona",87,pop-rock
574,Un viatge en aquest tren,El Pony Pisador,"Un viatge en aquest tren, de l'àlbum ""Un viatge en aquest tren"" (El Pony Pisador) - Viasona",87,folk
575,"Papa, jo vull ser torero",Albert Pla,"Papa, jo vull ser torero, de l'àlbum ""Ho sento molt"" (Albert Pla) - Viasona",87,cançó autor
576,Nana per les mamas,Rita Payés,"Nana per les mamas, de l'àlbum ""De camino al camino"" (Rita Payés) - Viasona",86,cançó autor
577,Vell mariner,Port Bo,"Vell mariner, de l'àlbum ""Quadern de viatge"" (Port Bo) - Viasona",86,havanera
578,Tot el que volem és okupar-te el xalet (estipada),Remei de Ca la Fresca,"Tot el que volem és okupar-te el xalet (estipada), de l'àlbum ""Tot el que volem és okupar-te el xalet"" (Remei de Ca la Fresca) - Viasona",86,pop-rock
579,D'una vella xemeneia,Maria Amèlia Pedrerol,"D'una vella xemeneia, de l'àlbum ""4 cançons dels 14 anys"" (Maria Amèlia Pedrerol) - Viasona",86,cançó autor
580,Turons,Anna Andreu,"Turons, de l'àlbum ""Vigília"" (Anna Andreu) - Viasona",86,pop-rock
581,Full festa,Club Súper 3,"Full festa, de l'àlbum ""Full festa (Beta)"" (Club Súper 3) - Viasona",85,folk
582,Agafant l'horitzó,Txarango,"Agafant l'horitzó, de l'àlbum ""Agafant l'horitzó"" (Txarango) - Viasona",85,pop-rock
583,Tinc fam de tu,Lax'n'Busto,"Tinc fam de tu, de l'àlbum ""Amb tu"" (Lax'n'Busto) - Viasona",85,pop-rock
584,Cant de lluita,Roba Estesa,"Cant de lluita, de l'àlbum ""Desglaç"" (Roba Estesa) - Viasona",85,folk
585,Ningú no comprèn ningú,La Trinca,"Ningú no comprèn ningú, de l'àlbum ""La Trinca. Tots els èxits"" (La Trinca) - Viasona",85,cançó autor
586,Valencianoatalibans,Auxili,"Valencianoatalibans, de l'àlbum ""Aborígen"" (Auxili) - Viasona",85,pop-rock
587,Que boig el món,Lax'n'Busto,"Que boig el món, de l'àlbum ""Essencials"" (Lax'n'Busto) - Viasona",85,pop-rock
588,El saltiró de la cardina,Salomé,"El saltiró de la cardina, de l'àlbum ""Sardanes cantades"" (Salomé) - Viasona",85,folk
589,El vell Montgó,Paco Muñoz,"El vell Montgó, de l'àlbum ""D'una terra dins la mar"" (Paco Muñoz) - Viasona",84,folk
590,Mallorquins i catalans,Tomeu Penya,"Mallorquins i catalans, de l'àlbum ""Mallorquins i catalans"" (Tomeu Penya) - Viasona",84,cançó autor
591,Croquetes,"Toti Soler, Cinta Massip","Croquetes, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",84,cançó autor
592,En Pere Gallerí,Xavier Ribalta,"En Pere Gallerí, de l'àlbum ""Cançons populars"" (Xavier Ribalta) - Viasona",84,folk
593,La calma del mar,Port Bo,"La calma del mar, de l'àlbum ""De l'Empordà a l'Havana"" (Port Bo) - Viasona",84,havanera
594,El millor que hem fet,Blaumut,"El millor que hem fet, de l'àlbum ""El millor que hem fet"" (Blaumut) - Viasona",84,pop-rock
595,La vall del riu vermell,Jaume Arnella,"La vall del riu vermell, de l'àlbum ""Negro spirituals"" (Jaume Arnella) - Viasona",84,folk
596,L'ÚNIC CÉRVOL DEL COMTAT,Carles Caselles,"L'ÚNIC CÉRVOL DEL COMTAT, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",83,música urbana
597,Quan tot s'enlaira,Txarango,"Quan tot s'enlaira, de l'àlbum ""El gran ball"" (Txarango) - Viasona",83,pop-rock
598,Cantem per tu,El Diluvi,"Cantem per tu, de l'àlbum ""Cantem per tu"" (El Diluvi) - Viasona",83,pop-rock
599,Un tren petitó,Mainasons,"Un tren petitó, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton Vol.2"" (Mainasons) - Viasona",83,folk
600,Somnis entre boires,Sangtraït,"Somnis entre boires, de l'àlbum ""Entre amics"" (Sangtraït) - Viasona",83,pop-rock
601,(21),Ferran Palau,"(21), de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",83,pop-rock
602,El meu carrer,Joan Manuel Serrat,"El meu carrer, de l'àlbum ""Serrat 4"" (Joan Manuel Serrat) - Viasona",83,cançó autor
603,En Pep Gonella,Torrat i Bullit,"En Pep Gonella, de l'àlbum ""Engabiats"" (Torrat i Bullit) - Viasona",83,folk
604,Diabla,"Figa Flawas, Mushkaa","Diabla, de l'àlbum ""DIABLA"" (Figa Flawas, Mushkaa) - Viasona",83,música urbana
605,Me'n vaig a peu,Joan Manuel Serrat,"Me'n vaig a peu, de l'àlbum ""Cançó de matinada"" (Joan Manuel Serrat) - Viasona",83,cançó autor
606,Vuit de març és cada dia,Figues d'un altre paner,"Vuit de març és cada dia, de l'àlbum ""Figues d'un altre paner"" (Figues d'un altre paner) - Viasona",82,folk
607,Es ciutadellenc,The Binigaus Band,"Es ciutadellenc, de l'àlbum ""Seguir caminant"" (The Binigaus Band) - Viasona",82,folk
608,Crema,"Toti Soler, Cinta Massip","Crema, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",82,cançó autor
609,Germans de sang,Xiula,"Germans de sang, de l'àlbum ""Babynova"" (Xiula) - Viasona",82,folk
610,Sant Josep i la Mare de Déu,Pau Riba,"Sant Josep i la Mare de Déu, de l'àlbum ""Nadadales"" (Pau Riba) - Viasona",82,folk
611,"Parla-me, diguis-me coses",Joan-Pau Giné,"Parla-me, diguis-me coses, de l'àlbum ""Adiu, ça va?"" (Joan-Pau Giné) - Viasona",82,cançó autor
612,Na nena (Tornada a Menorca),Port Bo,"Na nena (Tornada a Menorca), de l'àlbum ""Quadern de viatge"" (Port Bo) - Viasona",82,havanera
613,Ja no fa mal,"La Fúmiga, Samantha","Ja no fa mal, de l'àlbum ""Ja no fa mal"" (La Fúmiga, Samantha) - Viasona",81,pop-rock
614,...Alegria,Antònia Font,"...Alegria, de l'àlbum ""Alegria"" (Antònia Font) - Viasona",81,pop-rock
615,Festa Major,La Trinca,"Festa Major, de l'àlbum ""Festa major"" (La Trinca) - Viasona",81,cançó autor
616,La insurrecció que ve,Remei de Ca la Fresca,"La insurrecció que ve, de l'àlbum ""Remei de Ca la Fresca"" (Remei de Ca la Fresca) - Viasona",81,pop-rock
617,Pull Up,"Andana, Boom Boom Fighters","Pull Up, de l'àlbum ""Pull Up"" (Andana, Boom Boom Fighters) - Viasona",81,música urbana
618,Fresca,Remei de Ca la Fresca,"Fresca, de l'àlbum ""Remei de Ca la Fresca"" (Remei de Ca la Fresca) - Viasona",81,pop-rock
619,Fotosíntesi,La Fúmiga,"Fotosíntesi, de l'àlbum ""Fotosíntesi"" (La Fúmiga) - Viasona",81,pop-rock
620,20 de març,Joan Manuel Serrat,"20 de març, de l'àlbum ""12 anys"" (Joan Manuel Serrat) - Viasona",81,cançó autor
621,Enamorat i al·lota,Maria del Mar Bonet,"Enamorat i al·lota, de l'àlbum ""María del Mar Bonet"" (Maria del Mar Bonet) - Viasona",81,cançó autor
622,Ciència-ficció,Els Amics de les Arts,"Ciència-ficció, de l'àlbum ""Espècies per catalogar"" (Els Amics de les Arts) - Viasona",81,pop-rock
623,En Pinxo va dir a en Panxo / Pere paret pintor,La Bressola – Escoles Catalanes,"En Pinxo va dir a en Panxo / Pere paret pintor, de l'àlbum ""A la bressola cantem"" (La Bressola – Escoles Catalanes) - Viasona",81,folk
624,Com el dia i la nit,Oques Grasses,"Com el dia i la nit, de l'àlbum ""Fruit del Deliri"" (Oques Grasses) - Viasona",81,pop-rock
625,Nascut entre Lleida i Tarragona,Llengua Morta,"Nascut entre Lleida i Tarragona, de l'àlbum ""Nascut entre Lleida i Tarragona"" (Llengua Morta) - Viasona",81,música urbana
626,Se sent un tren,Club Súper 3,"Se sent un tren, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",81,folk
627,Caic,Gerard Quintana,"Caic, de l'àlbum ""Les claus de sal"" (Gerard Quintana) - Viasona",81,pop-rock
628,Caminem lluny,Doctor Prats,"Caminem lluny, de l'àlbum ""Venim de lluny"" (Doctor Prats) - Viasona",81,pop-rock
629,Marxa Nupcial,Ovidi Montllor,"Marxa Nupcial, de l'àlbum ""Salvat-Papasseit per Ovidi"" (Ovidi Montllor) - Viasona",80,cançó autor
630,Sal i vespre,Al·lèrgiques al pol·len,"Sal i vespre, de l'àlbum ""De sobretaula"" (Al·lèrgiques al pol·len) - Viasona",80,pop-rock
631,Per molts anys,Club Súper 3,"Per molts anys, de l'àlbum ""Superclubitresifiu"" (Club Súper 3) - Viasona",80,folk
632,Verd avellaner,Mar Pujol,"Verd avellaner, de l'àlbum ""Cançons de rebost"" (Mar Pujol) - Viasona",80,cançó autor
633,T'estimo perquè sí,Mirna,"T'estimo perquè sí, de l'àlbum ""Mirna"" (Mirna) - Viasona",80,pop-rock
634,Festa dels pirates,Dagoll Dagom,"Festa dels pirates, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",80,cançó autor
635,La cruel guerra,Grup de Folk,"La cruel guerra, de l'àlbum ""Els temps encara estan canviant"" (Grup de Folk) - Viasona",79,folk
636,En peu de guerra,Els Catarres,"En peu de guerra, de l'àlbum ""Big bang"" (Els Catarres) - Viasona",79,pop-rock
637,Les caramelles,Núria Feliu,"Les caramelles, de l'àlbum ""Els nostres cuplets"" (Núria Feliu) - Viasona",79,folk
638,"Es fa llarg, es fa llarg esperar",Pau Riba,"Es fa llarg, es fa llarg esperar, de l'àlbum ""Electròccid àccid alquimístic xoc"" (Pau Riba) - Viasona",79,cançó autor
639,Si vols aigua ben fresca,The Penguins,"Si vols aigua ben fresca, de l'àlbum ""Ballant damunt la lluna"" (The Penguins) - Viasona",79,folk
640,És superfort,Josmar,"És superfort, de l'àlbum ""És superfort"" (Josmar) - Viasona",79,pop-rock
641,La bicicleta,Xesco Boix,"La bicicleta, de l'àlbum ""Cantant, cantant les penes se'n van"" (Xesco Boix) - Viasona",79,folk
642,Amics per sempre,Julieta,"Amics per sempre, de l'àlbum ""23"" (Julieta) - Viasona",78,música urbana
643,Un dia el sol,Ferran Palau,"Un dia el sol, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",78,pop-rock
644,Sa mort de na Margalida,Biel Majoral,"Sa mort de na Margalida, de l'àlbum ""Temps, temps, temps"" (Biel Majoral) - Viasona",78,folk
645,El rei Carnestoltes,Grimpallunes,"El rei Carnestoltes, de l'àlbum ""Grimpallunes"" (Grimpallunes) - Viasona",78,folk
646,Filomena,Germà Negre,"Filomena, de l'àlbum ""Filomena (de porc I de senyor se n'ha de venir de mena)"" (Germà Negre) - Viasona",78,folk
647,L'hora dels adéus,Roslyn,"L'hora dels adéus, de l'àlbum ""Què se n'ha fet, d'aquelles cançons..."" (Roslyn) - Viasona",78,pop-rock
648,El dimoni escuat,Josep Maria Espinàs,"El dimoni escuat, de l'àlbum ""Nadal a casa"" (Josep Maria Espinàs) - Viasona",78,folk
649,El gran Manitú,Jaume Arnella,"El gran Manitú, de l'àlbum ""Iukaidí I"" (Jaume Arnella) - Viasona",78,folk
650,El ball dels pirates,Club Súper 3,"El ball dels pirates, de l'àlbum ""Toca't el melic"" (Club Súper 3) - Viasona",78,folk
651,"Mireu com va, mireu com ve",Núria Feliu,"Mireu com va, mireu com ve, de l'àlbum ""Viure a Barcelona"" (Núria Feliu) - Viasona",78,folk
652,L'arquitecte,Els Amics de les Arts,"L'arquitecte, de l'àlbum ""Espècies per catalogar"" (Els Amics de les Arts) - Viasona",78,pop-rock
653,Escolta es vent,Port Bo,"Escolta es vent, de l'àlbum ""Quadern de viatge"" (Port Bo) - Viasona",78,havanera
654,El teu refugi,Pablo Alborán,"El teu refugi, de l'àlbum ""El disc de La Marató 2018"" (Pablo Alborán) - Viasona",78,pop-rock
655,"I amb el somriure, la revolta",Lluís Llach,"I amb el somriure, la revolta, de l'àlbum ""I amb el somriure, la revolta"" (Lluís Llach) - Viasona",78,cançó autor
656,T'he trobat a faltar,"Buhos, En Tol Sarmiento","T'he trobat a faltar, de l'àlbum ""T'he trobat a faltar"" (Buhos, En Tol Sarmiento) - Viasona",77,pop-rock
657,Els titelles,Club Súper 3,"Els titelles, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",77,folk
658,Meteorit ferit,Maria Arnal i Marcel Bagés,"Meteorit ferit, de l'àlbum ""CLAMOR"" (Maria Arnal i Marcel Bagés) - Viasona",77,cançó autor
659,Les oques van al camp,Mainasons,"Les oques van al camp, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton"" (Mainasons) - Viasona",77,folk
660,Llimonada (Beta),Club Súper 3,"Llimonada (Beta), de l'àlbum ""Llimonada (Beta)"" (Club Súper 3) - Viasona",77,folk
661,L'herència,Aspencat,"L'herència, de l'àlbum ""Naixen primaveres"" (Aspencat) - Viasona",77,pop-rock
662,El miracle de ser aquí,Àlex Pérez,"El miracle de ser aquí, de l'àlbum ""Ara"" (Àlex Pérez) - Viasona",77,pop-rock
663,Poema al sol i a la lluna,Dani Miquel,"Poema al sol i a la lluna, de l'àlbum ""Més Musiqueries"" (Dani Miquel) - Viasona",77,folk
664,L'AMOR CONTRA LA MÀQUINA,Carles Caselles,"L'AMOR CONTRA LA MÀQUINA, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",77,música urbana
665,Córrer pels camps,Oques Grasses,"Córrer pels camps, de l'àlbum ""Fruit del Deliri"" (Oques Grasses) - Viasona",77,pop-rock
666,El meu amor se n'ha anat de vacances,La Ludwig Band,"El meu amor se n'ha anat de vacances, de l'àlbum ""Gràcies per venir"" (La Ludwig Band) - Viasona",77,pop-rock
667,Cada dia surt el sol,Esquirols,"Cada dia surt el sol, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",77,cançó autor
668,Rossinyol,Jo Jet i Maria Ribot,"Rossinyol, de l'àlbum ""Rossinyol"" (Jo Jet i Maria Ribot) - Viasona",76,folk
669,La vida és bella,Noa,"La vida és bella, de l'àlbum ""El disc de La Marató 2019"" (Noa) - Viasona",76,pop-rock
670,El canó de Palamós,Les anxovetes,"El canó de Palamós, de l'àlbum ""En fresc"" (Les anxovetes) - Viasona",76,havanera
671,Júlia,La Ludwig Band,"Júlia, de l'àlbum ""Júlia / Tranqul·la, mama"" (La Ludwig Band) - Viasona",76,pop-rock
672,Tan feliç,Ferran Palau,"Tan feliç, de l'àlbum ""Tan feliç"" (Ferran Palau) - Viasona",76,pop-rock
673,Boomerang,Manel,"Boomerang, de l'àlbum ""10 milles per veure una bona armadura"" (Manel) - Viasona",76,pop-rock
674,Hei bugui bugui,Mainasons,"Hei bugui bugui, de l'àlbum ""Canta i balla amb la Nia, la Mel i en Ton"" (Mainasons) - Viasona",76,folk
675,Jota Final de Festes,Maria Jaume,"Jota Final de Festes, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",76,folk
676,L'amor és Déu en barca,Miquel Gil,"L'amor és Déu en barca, de l'àlbum ""Orgànic"" (Miquel Gil) - Viasona",76,cançó autor
677,Estupidament feliç,Els Pets,"Estupidament feliç, de l'àlbum ""Respira"" (Els Pets) - Viasona",76,pop-rock
678,El febrer a l'inrevés,Dàmaris Gelabert,"El febrer a l'inrevés, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",75,folk
679,Girona m'enamora,"La Principal de la Bisbal, Polifònica de Puig-Reig","Girona m'enamora, de l'àlbum ""Sardanes d'or 5"" (La Principal de la Bisbal, Polifònica de Puig-Reig) - Viasona",75,folk
680,Aigua sobre aigua,Pep Picas,"Aigua sobre aigua, de l'àlbum ""Bruixa de dol"" (Pep Picas) - Viasona",75,cançó autor
681,Les rondes del vi,Jaume Arnella,"Les rondes del vi, de l'àlbum ""Les rondes del vi/ La timba de les cartes"" (Jaume Arnella) - Viasona",75,folk
682,Llum de lluna,Cris Juanico,"Llum de lluna, de l'àlbum ""Cançons de Xerxa"" (Cris Juanico) - Viasona",75,cançó autor
683,La casa que vull,Lluís Llach,"La casa que vull, de l'àlbum ""I si canto trist"" (Lluís Llach) - Viasona",75,cançó autor
684,Respon-me,Lluís Llach,"Respon-me, de l'àlbum ""Ara i aquí"" (Lluís Llach) - Viasona",75,cançó autor
685,La merda de la muntanya,Quimi Portet,"La merda de la muntanya, de l'àlbum ""La Terra és plana"" (Quimi Portet) - Viasona",75,pop-rock
686,És per tu,Tomeu Penya,"És per tu, de l'àlbum ""És per tu"" (Tomeu Penya) - Viasona",75,cançó autor
687,Tots es motors,Antònia Font,"Tots es motors, de l'àlbum ""A Rússia"" (Antònia Font) - Viasona",75,pop-rock
688,Els macarrons,Grup de Folk,"Els macarrons, de l'àlbum ""Els temps encara estan canviant"" (Grup de Folk) - Viasona",75,folk
689,La cançó del tururut,Guillermina Motta,"La cançó del tururut, de l'àlbum ""Remena nena"" (Guillermina Motta) - Viasona",75,cançó autor
690,Malaguenya de Barxeta,Obrint Pas,"Malaguenya de Barxeta, de l'àlbum ""Benvingut al Paradís"" (Obrint Pas) - Viasona",75,pop-rock
691,Llavors,La Fúmiga,"Llavors, de l'àlbum ""Fotosíntesi"" (La Fúmiga) - Viasona",75,pop-rock
692,He begut (una mica massa),Dan Peralbo i El Comboi,"He begut (una mica massa), de l'àlbum ""Dan Peralbo i El comboi"" (Dan Peralbo i El Comboi) - Viasona",75,pop-rock
693,Sonen ses campanes,Maria Jaume,"Sonen ses campanes, de l'àlbum ""Sant Domingo Forever"" (Maria Jaume) - Viasona",74,cançó autor
694,La Tarara,Pep Gimeno 'Botifarra',"La Tarara, de l'àlbum ""De banda a banda del Mediterrani"" (Pep Gimeno 'Botifarra') - Viasona",74,folk
695,Torno a ser jo,Oques Grasses,"Torno a ser jo, de l'àlbum ""Fans del sol"" (Oques Grasses) - Viasona",74,pop-rock
696,Vola,Txarango,"Vola, de l'àlbum ""Benvinguts al llarg viatge"" (Txarango) - Viasona",74,pop-rock
697,Mil ocells,Txarango,"Mil ocells, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",74,pop-rock
698,El meu avi,Marina Rossell,"El meu avi, de l'àlbum ""Clàssics catalans"" (Marina Rossell) - Viasona",74,havanera
699,Fandango d'Aiora,Aigua,"Fandango d'Aiora, de l'àlbum ""Noninó"" (Aigua) - Viasona",74,folk
700,Llevantina,Follim Follam,"Llevantina, de l'àlbum ""Cançons porques 1"" (Follim Follam) - Viasona",74,folk
701,Els temps estan canviant,Els miralls de Dylan,"Els temps estan canviant, de l'àlbum ""Els miralls de Dylan"" (Els miralls de Dylan) - Viasona",74,folk
702,Vida,Lluís Llach,"Vida, de l'àlbum ""Lluís Llach"" (Lluís Llach) - Viasona",74,cançó autor
703,L'oreneta,Emili Vendrell,"L'oreneta, de l'àlbum ""L'oreneta"" (Emili Vendrell) - Viasona",74,folk
704,Samarreta d'imperi,Gertrudis,"Samarreta d'imperi, de l'àlbum ""500"" (Gertrudis) - Viasona",74,rumba
705,1 cúmbia amb el Guillem (1vs1),Mushkaa,"1 cúmbia amb el Guillem (1vs1), de l'àlbum ""NOVA BOSSA"" (Mushkaa) - Viasona",74,música urbana
706,L'orquestra del Titànic,La Fúmiga,"L'orquestra del Titànic, de l'àlbum ""Fotosíntesi"" (La Fúmiga) - Viasona",73,pop-rock
707,L'ESCORPÍ,Carles Caselles,"L'ESCORPÍ, de l'àlbum ""Primer Moviment"" (Carles Caselles) - Viasona",73,música urbana
708,La castanyera,Dàmaris Gelabert,"La castanyera, de l'àlbum ""Cançons Populars & noves"" (Dàmaris Gelabert) - Viasona",73,folk
709,Non non xixet,El Corral de Pepeta,"Non non xixet, de l'àlbum ""El Corral de Pepeta"" (El Corral de Pepeta) - Viasona",73,folk
710,Llepolies,Zoo,"Llepolies, de l'àlbum ""Llepolies"" (Zoo) - Viasona",73,música urbana
711,Alegre i encantada,Txarango,"Alegre i encantada, de l'àlbum ""Som riu"" (Txarango) - Viasona",73,pop-rock
712,"Adéu, adéu-siau",Club Súper 3,"Adéu, adéu-siau, de l'àlbum ""Superclubitresifiu"" (Club Súper 3) - Viasona",73,folk
713,La casa que vull,Teresa Rebull,"La casa que vull, de l'àlbum ""Joan Salvat-Papasseit"" (Teresa Rebull) - Viasona",73,cançó autor
714,Cançó de bressol,Dàmaris Gelabert,"Cançó de bressol, de l'àlbum ""Cançons de bressol"" (Dàmaris Gelabert) - Viasona",72,folk
715,Flors i violes,Alosa,"Flors i violes, de l'àlbum ""El primer cant del matí"" (Alosa) - Viasona",72,folk
716,Ben aviat,Ferran Palau,"Ben aviat, de l'àlbum ""Aniversari feliç"" (Ferran Palau) - Viasona",72,pop-rock
717,Buguenvíl·lies,Pau Vallvé,"Buguenvíl·lies, de l'àlbum ""La vida és ara"" (Pau Vallvé) - Viasona",72,cançó autor
718,"La lluna, la pruna",Rovell d'ou,"La lluna, la pruna, de l'àlbum ""No n'hi ha prou"" (Rovell d'ou) - Viasona",72,folk
719,Silenci,Lluís Llach,"Silenci, de l'àlbum ""I si canto trist"" (Lluís Llach) - Viasona",72,cançó autor
