#,song_title,artist,page_title,views,genre
2017,Plus ultra,Roger Mas,"Plus ultra, de l'àlbum ""Les Cançons Tel·lúriques"" (Roger Mas) - Viasona",31,cançó autor
2018,Quatre llunes,La Trinca,"Quatre llunes, de l'àlbum ""Ca barret!"" (La Trinca) - Viasona",31,cançó autor
2019,Bella ciao,Xesco Boix,"Bella ciao, de l'àlbum ""La volta al món en 12 cançons"" (Xesco Boix) - Viasona",31,folk
2020,Sant Josep fa bugada,Jordi Barre,"Sant Josep fa bugada, de l'àlbum ""Nadal"" (Jordi Barre) - Viasona",31,folk
2021,Roseret,Traginada,"Roseret, de l'àlbum ""Cançons de Menorca"" (Traginada) - Viasona",31,folk
2022,Cançó del tren,"Josep Maria Espinàs, Francesc Burrull","Cançó del tren, de l'àlbum ""Les cançons de les joguines"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",31,folk
2023,Senyora baronesa,Rosa Maria Sardà,"Senyora baronesa, de l'àlbum ""Festa amb Rosa Maria Sardà"" (Rosa Maria Sardà) - Viasona",31,cançó autor
2024,Passi-ho bé,La Trinca,"Passi-ho bé, de l'àlbum ""Festa major"" (La Trinca) - Viasona",31,cançó autor
2025,La primavera i l'estiu,Sisa,"La primavera i l'estiu, de l'àlbum ""La nit de Sant Joan"" (Sisa) - Viasona",31,cançó autor
2026,Nomada,Adala,"Nomada, de l'àlbum ""Blank Fosk"" (Adala) - Viasona",31,música urbana
2027,El boig del telèfon roig,Adrià Puntí,"El boig del telèfon roig, de l'àlbum ""La clau de girar el taller"" (Adrià Puntí) - Viasona",31,cançó autor
2028,Muntanyes regalades,Toni Giménez,"Muntanyes regalades, de l'àlbum ""Cantalans"" (Toni Giménez) - Viasona",31,folk
2029,De cap a allà,Peret,"De cap a allà, de l'àlbum ""De cap a la palla/ Pa amb oli"" (Peret) - Viasona",31,rumba
2030,La dansa del minué,Cucorba,"La dansa del minué, de l'àlbum ""Com un pern de rifa"" (Cucorba) - Viasona",31,folk
2031,Xim-ximini. L'escura xemeneies,Salvador Escamilla,"Xim-ximini. L'escura xemeneies, de l'àlbum ""Les cançons de Mary Poppins"" (Salvador Escamilla) - Viasona",31,folk
2032,La fada de l'estany,La Criatura Verda,"La fada de l'estany, de l'àlbum ""De més verdes en maduren"" (La Criatura Verda) - Viasona",31,folk
2033,La colla,Els Pets,"La colla, de l'àlbum ""Agost"" (Els Pets) - Viasona",31,pop-rock
2034,Por,Els Pets,"Por, de l'àlbum ""Sol"" (Els Pets) - Viasona",31,pop-rock
2035,Mou senyor la meva ànima,"Jordan's Trio, Coral Xaloc","Mou senyor la meva ànima, de l'àlbum ""Cants d'esperança 2"" (Jordan's Trio, Coral Xaloc) - Viasona",31,folk
2036,Tot anirà bé,Joan Dausà,"Tot anirà bé, de l'àlbum ""Tot anirà bé"" (Joan Dausà) - Viasona",31,cançó autor
2037,L'Alosa,Xesco Boix,"L'Alosa, de l'àlbum ""La flor romanial"" (Xesco Boix) - Viasona",31,folk
2038,L'últim tirabol,Brams,"L'últim tirabol, de l'àlbum ""Sempremés"" (Brams) - Viasona",31,pop-rock
2039,Perestroika,Sau,"Perestroika, de l'àlbum ""Quina nit"" (Sau) - Viasona",31,pop-rock
2040,Perquè,RAWPUBLIK,"Perquè, de l'àlbum ""Redemption"" (RAWPUBLIK) - Viasona",31,música urbana
2041,MADRIGAL,Maria Arnal i Marcel Bagés,"MADRIGAL, de l'àlbum ""AMA"" (Maria Arnal i Marcel Bagés) - Viasona",31,cançó autor
2042,Ses ninetes quan són petitetes,Els Calafats,"Ses ninetes quan són petitetes, de l'àlbum ""Fantasia mallorquina"" (Els Calafats) - Viasona",31,folk
2043,Vola'm a sa Lluna,"Cris Juanico, Original Jazz Orquestra Taller de Músics","Vola'm a sa Lluna, de l'àlbum ""Vola'm a sa Lluna"" (Cris Juanico, Original Jazz Orquestra Taller de Músics) - Viasona",31,cançó autor
2044,Ítaca,Lluís Llach,"Ítaca, de l'àlbum ""18 anys de cançons"" (Lluís Llach) - Viasona",31,cançó autor
2045,El burriquet,Toni Giménez,"El burriquet, de l'àlbum ""Cantalans"" (Toni Giménez) - Viasona",31,folk
2046,El bandoler de l'Ardenya,Quercus,"El bandoler de l'Ardenya, de l'àlbum ""L'ultima havanera"" (Quercus) - Viasona",31,havanera
2047,Si sabessis,Txarango,"Si sabessis, de l'àlbum ""De vent i ales"" (Txarango) - Viasona",31,pop-rock
2048,Desolació,Maria del Mar Bonet,"Desolació, de l'àlbum ""Maria del Mar Bonet"" (Maria del Mar Bonet) - Viasona",31,cançó autor
2049,Primavera,Canimas,"Primavera, de l'àlbum ""Un pam de net"" (Canimas) - Viasona",30,pop-rock
2050,Muntanyes,Ginestà,"Muntanyes, de l'àlbum ""Ginestà"" (Ginestà) - Viasona",30,pop-rock
2051,Sota el cel,gavina.mp3,"Sota el cel, de l'àlbum ""Sota el cel"" (gavina.mp3) - Viasona",30,pop-rock
2052,Ària de la mare,Dagoll Dagom,"Ària de la mare, de l'àlbum ""Mar i cel"" (Dagoll Dagom) - Viasona",30,cançó autor
2053,Orgull de classe,Inadaptats,"Orgull de classe, de l'àlbum ""X"" (Inadaptats) - Viasona",30,pop-rock
2054,El despertar roig,Pilseners,"El despertar roig, de l'àlbum ""Herois del nostre temps"" (Pilseners) - Viasona",30,pop-rock
2055,"Cinema paradiso, el record","Santiago Auserón, Dani Nel·lo, Francesc Pareja","Cinema paradiso, el record, de l'àlbum ""El disc de La Marató 2013"" (Santiago Auserón, Dani Nel·lo, Francesc Pareja) - Viasona",30,cançó autor
2056,Les coses,Els Amics de les Arts,"Les coses, de l'àlbum ""Un estrany poder"" (Els Amics de les Arts) - Viasona",30,pop-rock
2057,Oh sari mares,Jaume Arnella,"Oh sari mares, de l'àlbum ""Iukaidí I"" (Jaume Arnella) - Viasona",30,folk
2058,Papallones,JULS,"Papallones, de l'àlbum ""Papallones"" (JULS) - Viasona",30,música urbana
2059,Els instruments,Dàmaris Gelabert,"Els instruments, de l'àlbum ""Tot Sona!"" (Dàmaris Gelabert) - Viasona",30,folk
2060,Ballant junts,Núria Feliu,"Ballant junts, de l'àlbum ""25 anys"" (Núria Feliu) - Viasona",30,folk
2061,Una caseta,Rudy Ventura,"Una caseta, de l'àlbum ""Recordant ""La Moños"""" (Rudy Ventura) - Viasona",30,cançó autor
2062,Paraula de senyor,Anegats,"Paraula de senyor, de l'àlbum ""Mons diferents"" (Anegats) - Viasona",30,pop-rock
2063,M'hi vaig llançar,Manel,"M'hi vaig llançar, de l'àlbum ""Jo competeixo"" (Manel) - Viasona",30,pop-rock
2064,Empastre,Auxili,"Empastre, de l'àlbum ""Aborígen"" (Auxili) - Viasona",30,pop-rock
2065,Illes dins un riu,Tomeu Penya,"Illes dins un riu, de l'àlbum ""Antologia"" (Tomeu Penya) - Viasona",30,cançó autor
2066,Una història infinita,Abril,"Una història infinita, de l'àlbum ""Una història infinita"" (Abril) - Viasona",30,música urbana
2067,"Iukaidi, iukaidà",Xesco Boix,"Iukaidi, iukaidà, de l'àlbum ""1, 2, 3, salta pagès"" (Xesco Boix) - Viasona",30,folk
2068,Quan,Beth,"Quan, de l'àlbum ""Origen"" (Beth) - Viasona",30,pop-rock
2069,Potser som,roserona,"Potser som, de l'àlbum ""Potser som"" (roserona) - Viasona",30,pop-rock
2070,Estimar-te com la terra,Ginestà,"Estimar-te com la terra, de l'àlbum ""Ginestà"" (Ginestà) - Viasona",30,pop-rock
2071,Les meves ex i tu,Els Amics de les Arts,"Les meves ex i tu, de l'àlbum ""Bed & Breakfast"" (Els Amics de les Arts) - Viasona",30,pop-rock
2072,La clau de girar el taller,Adrià Puntí,"La clau de girar el taller, de l'àlbum ""La clau de girar el taller"" (Adrià Puntí) - Viasona",30,cançó autor
2073,Seguirem,Obrint Pas,"Seguirem, de l'àlbum ""Coratge"" (Obrint Pas) - Viasona",30,pop-rock
2074,Cançó de l’estrella,Cor Madrigal,"Cançó de l’estrella, de l'àlbum ""Cançons per al poble de Nadal 1"" (Cor Madrigal) - Viasona",30,folk
2075,La diablessa,Mishima,"La diablessa, de l'àlbum ""La diablessa"" (Mishima) - Viasona",30,pop-rock
2076,Tinc un clavell per a tu,Lluís Llach,"Tinc un clavell per a tu, de l'àlbum ""18 anys de cançons"" (Lluís Llach) - Viasona",30,cançó autor
2077,El dorment de la vall,Xavier Baró,"El dorment de la vall, de l'àlbum ""Xavier Baró canta Arthur Rimbaud"" (Xavier Baró) - Viasona",30,cançó autor
2078,Les estacions,Dàmaris Gelabert,"Les estacions, de l'àlbum ""Cançons Per Aprendre: 3-7 Anys Vol I"" (Dàmaris Gelabert) - Viasona",30,folk
2079,Sa carta que m'enviares,Uc,"Sa carta que m'enviares, de l'àlbum ""Cançons d'Eivissa"" (Uc) - Viasona",30,folk
2080,Pastorets de la muntanya,"Judit Neddermann, Meritxell Neddermann","Pastorets de la muntanya, de l'àlbum ""Present"" (Judit Neddermann, Meritxell Neddermann) - Viasona",30,cançó autor
2081,Trini Sánchez Mata,Anna Roig i l'Ombre de Ton Chien,"Trini Sánchez Mata, de l'àlbum ""Anna Roig i l'Ombre de Ton Chien"" (Anna Roig i l'Ombre de Ton Chien) - Viasona",30,cançó autor
2082,Anestèsia total,Al·lèrgiques al pol·len,"Anestèsia total, de l'àlbum ""Cants, crits, baralles"" (Al·lèrgiques al pol·len) - Viasona",30,pop-rock
2083,Rentem les mans,Pep Puigdemont,"Rentem les mans, de l'àlbum ""Puré de cançons"" (Pep Puigdemont) - Viasona",30,folk
2084,La clavellinera,Folkincats,"La clavellinera, de l'àlbum ""Folkincats"" (Folkincats) - Viasona",30,folk
2085,La fira,La Bressola – Escoles Catalanes,"La fira, de l'àlbum ""A la bressola cantem"" (La Bressola – Escoles Catalanes) - Viasona",30,folk
2086,Parado de Valldemossa,Cofre Antic,"Parado de Valldemossa, de l'àlbum ""Llum i color"" (Cofre Antic) - Viasona",30,folk
2087,Et recordo,Txarango,"Et recordo, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",30,pop-rock
2088,El caçador,Xesco Boix,"El caçador, de l'àlbum ""La volta al món en 12 cançons"" (Xesco Boix) - Viasona",30,folk
2089,El vell Smoky,Falsterbo 3,"El vell Smoky, de l'àlbum ""Ai adéu cara bonica"" (Falsterbo 3) - Viasona",30,folk
2090,L'equilibrista,La Tresca i la Verdesca,"L'equilibrista, de l'àlbum ""4"" (La Tresca i la Verdesca) - Viasona",30,folk
2091,Talismà,Oques Grasses,"Talismà, de l'àlbum ""A tope amb la vida"" (Oques Grasses) - Viasona",30,pop-rock
2092,Voy a celebrarlo,Lágrimas de Sangre,"Voy a celebrarlo, de l'àlbum ""Si uno se rinde"" (Lágrimas de Sangre) - Viasona",30,música urbana
2093,No té nom,Anna Andreu,"No té nom, de l'àlbum ""No té nom"" (Anna Andreu) - Viasona",30,pop-rock
2094,Res és tan difícil,Javito,"Res és tan difícil, de l'àlbum ""Res és tan difícil"" (Javito) - Viasona",30,pop-rock
2095,Es far de Ses Salines,Antònia Font,"Es far de Ses Salines, de l'àlbum ""Lamparetes"" (Antònia Font) - Viasona",30,pop-rock
2096,Ella em deixa,Joan Manuel Serrat,"Ella em deixa, de l'àlbum ""12 anys"" (Joan Manuel Serrat) - Viasona",30,cançó autor
2097,En aquesta illa tan pobre,Uc,"En aquesta illa tan pobre, de l'àlbum ""En aquesta illa tan pobra"" (Uc) - Viasona",30,folk
2098,Despertar,Lluís Llach,"Despertar, de l'àlbum ""Irene, Despertar, Res no ha acabat, Temps i temps"" (Lluís Llach) - Viasona",30,cançó autor
2099,Podries,Gemma Humet,"Podries, de l'àlbum ""Encara"" (Gemma Humet) - Viasona",30,cançó autor
2100,Ses boleres,Sis Som,"Ses boleres, de l'àlbum ""Antologia"" (Sis Som) - Viasona",30,folk
2101,estaré millor demà,"The Tyets, Marlena","estaré millor demà, de l'àlbum ""estaré millor demà"" (The Tyets, Marlena) - Viasona",30,música urbana
2102,Caiguda lliure,Crim,"Caiguda lliure, de l'àlbum ""Pare nostre que esteu a l'infern"" (Crim) - Viasona",30,pop-rock
2103,Hivernar amb esportivitat,Pau Vallvé,"Hivernar amb esportivitat, de l'àlbum ""Hivernar amb esportivitat"" (Pau Vallvé) - Viasona",30,cançó autor
2104,Adéu,Smoking Souls,"Adéu, de l'àlbum ""Adéu"" (Smoking Souls) - Viasona",30,pop-rock
2105,El rei vol corona,Mesclat,"El rei vol corona, de l'àlbum ""Mesclat"" (Mesclat) - Viasona",30,pop-rock
2106,El micalet de la Sèu,Dani Miquel,"El micalet de la Sèu, de l'àlbum ""Musiqueries"" (Dani Miquel) - Viasona",30,folk
2107,La Confraria del Menhir,El Pony Pisador,"La Confraria del Menhir, de l'àlbum ""Matricular una Galera"" (El Pony Pisador) - Viasona",30,folk
2108,A Gironella,Carles Belda,"A Gironella, de l'àlbum ""24 Rumbes per diatònic"" (Carles Belda) - Viasona",30,rumba
2109,Guanyar,La Ludwig Band,"Guanyar, de l'àlbum ""Gràcies per venir"" (La Ludwig Band) - Viasona",30,pop-rock
2110,Desembre,La Ludwig Band,"Desembre, de l'àlbum ""Desembre"" (La Ludwig Band) - Viasona",30,pop-rock
2111,El mig amic,Peret,"El mig amic, de l'àlbum ""El mig amic/ Pensant en tu"" (Peret) - Viasona",30,rumba
2112,Caramelles,Els Catarres,"Caramelles, de l'àlbum ""Cançons 2011"" (Els Catarres) - Viasona",30,pop-rock
2113,Botifarra amb seques,Obeses,"Botifarra amb seques, de l'àlbum ""Zel"" (Obeses) - Viasona",30,pop-rock
2114,No m'estiris del fil,Marc Parrot,"No m'estiris del fil, de l'àlbum ""Mentider"" (Marc Parrot) - Viasona",30,pop-rock
2115,Cantant sota la pluja,Núria Feliu,"Cantant sota la pluja, de l'àlbum ""Jam Session el C. E. N."" (Núria Feliu) - Viasona",30,folk
2116,Goigs de la Mare de Déu del Claustre,Roger Mas,"Goigs de la Mare de Déu del Claustre, de l'àlbum ""Les Cançons Tel·lúriques"" (Roger Mas) - Viasona",30,cançó autor
2117,Amb el cor plenet,Bèrnia,"Amb el cor plenet, de l'àlbum ""Amb el cor plenet"" (Bèrnia) - Viasona",30,pop-rock
2118,El sol surt per tu,Club Súper 3,"El sol surt per tu, de l'àlbum ""3xl.Dance"" (Club Súper 3) - Viasona",30,folk
2119,Viatge a Itaca,Lluís Llach,"Viatge a Itaca, de l'àlbum ""Poetes"" (Lluís Llach) - Viasona",30,cançó autor
2120,Blaus i sol de roses blanques,Maria del Mar Bonet,"Blaus i sol de roses blanques, de l'àlbum ""Blaus i sol de roses blanques"" (Maria del Mar Bonet) - Viasona",30,cançó autor
2121,Els meus ulls aquí,Lluís Llach,"Els meus ulls aquí, de l'àlbum ""Verges 50"" (Lluís Llach) - Viasona",30,cançó autor
2122,Raval,Zoo,"Raval, de l'àlbum ""Raval"" (Zoo) - Viasona",30,música urbana
2123,Mai més Reis...!,Dagoll Dagom,"Mai més Reis...!, de l'àlbum ""Flor de nit"" (Dagoll Dagom) - Viasona",30,cançó autor
2124,"Pedra, pedreta",De Paper,"Pedra, pedreta, de l'àlbum ""Una poma, un pomer"" (De Paper) - Viasona",30,folk
2125,La nit de Reis,Anna Llopart i Xavi G. Cabré,"La nit de Reis, de l'àlbum ""Un hivern de colors"" (Anna Llopart i Xavi G. Cabré) - Viasona",30,folk
2126,Ferreries,The Binigaus Band,"Ferreries, de l'àlbum ""Seguir caminant"" (The Binigaus Band) - Viasona",30,folk
2127,Pla quinquennal,Manel,"Pla quinquennal, de l'àlbum ""Maqueta"" (Manel) - Viasona",30,pop-rock
2128,Tot passa,Pau Vallvé,"Tot passa, de l'àlbum ""Agorafília"" (Pau Vallvé) - Viasona",30,cançó autor
2129,Botar a la corda,Dani Miquel,"Botar a la corda, de l'àlbum ""Més Musiqueries"" (Dani Miquel) - Viasona",30,folk
2130,Lo riu és vida,"Quico el Célio, el Noi i el Mut de Ferreries","Lo riu és vida, de l'àlbum ""No es pot viure"" (Quico el Célio, el Noi i el Mut de Ferreries) - Viasona",30,folk
2131,La vida sabrosa,Extraño Weys,"La vida sabrosa, de l'àlbum ""Les abelles palmen però els pàjarus encara canten"" (Extraño Weys) - Viasona",30,pop-rock
2132,Mariner de terra endins,Port Bo,"Mariner de terra endins, de l'àlbum ""De l'Empordà a l'Havana"" (Port Bo) - Viasona",30,havanera
2133,Pardalets,Dr. Calypso,"Pardalets, de l'àlbum ""Original Vol. 1"" (Dr. Calypso) - Viasona",30,pop-rock
2134,Pa amb xocolata,"Toti Soler, Cinta Massip","Pa amb xocolata, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",30,cançó autor
2135,La llebreta,Pau i Jordi,"La llebreta, de l'àlbum ""En Pere Galleri"" (Pau i Jordi) - Viasona",30,folk
2136,Menuda,Joan Manuel Serrat,"Menuda, de l'àlbum ""Per al meu amic"" (Joan Manuel Serrat) - Viasona",30,cançó autor
2137,Ha valgut la pena,Mama Dousha,"Ha valgut la pena, de l'àlbum ""Ha valgut la pena"" (Mama Dousha) - Viasona",30,música urbana
2138,Plou... plou,Maria del Carme Girau,"Plou... plou, de l'àlbum ""Canta les seves cançons"" (Maria del Carme Girau) - Viasona",30,folk
2139,Cançó de llevar-se,"Josep Maria Espinàs, Francesc Burrull","Cançó de llevar-se, de l'àlbum ""Cançons per encarrilar criatures"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",29,folk
2140,Celebrarem,Oques Grasses,"Celebrarem, de l'àlbum ""Un dia no sé com"" (Oques Grasses) - Viasona",29,pop-rock
2141,Pura vitamina,Miki Núñez,"Pura vitamina, de l'àlbum ""La partida"" (Miki Núñez) - Viasona",29,pop-rock
2142,Tres vegades immortals (Himne Bàsquet Girona),Els Amics de les Arts,"Tres vegades immortals (Himne Bàsquet Girona), de l'àlbum ""Tres vegades immortals (Himne Bàsquet Girona)"" (Els Amics de les Arts) - Viasona",29,pop-rock
2143,El meu avi,Port Bo,"El meu avi, de l'àlbum ""De l'Empordà a l'Havana"" (Port Bo) - Viasona",29,havanera
2144,Deixar-te un dia,Manel,"Deixar-te un dia, de l'àlbum ""Atletes, baixin de l'escenari"" (Manel) - Viasona",29,pop-rock
2145,Coratge,Obrint Pas,"Coratge, de l'àlbum ""Coratge"" (Obrint Pas) - Viasona",29,pop-rock
2146,"Tornarem a sofrir, tornarem a lluitar, tornarem a vèncer",Vicenç Salvador Torres Guerola,"Tornarem a sofrir, tornarem a lluitar, tornarem a vèncer, de l'àlbum ""Poema a Lluís Companys"" (Vicenç Salvador Torres Guerola) - Viasona",29,cançó autor
2147,Ésser de llum,Crim,"Ésser de llum, de l'àlbum ""Futur medieval"" (Crim) - Viasona",29,pop-rock
2148,Sé,Sidonie,"Sé, de l'àlbum ""Sé"" (Sidonie) - Viasona",29,pop-rock
2149,Cançó del capvespre,Raimon,"Cançó del capvespre, de l'àlbum ""Raimon- Espriu Poesia cantada"" (Raimon) - Viasona",29,cançó autor
2150,Jo n’he vist un moix + Jo en tenia un gat,The Penguins,"Jo n’he vist un moix + Jo en tenia un gat, de l'àlbum ""Quadern de bitàcola"" (The Penguins) - Viasona",29,folk
2151,Cara de cul,Oques Grasses,"Cara de cul, de l'àlbum ""You Poni"" (Oques Grasses) - Viasona",29,pop-rock
2152,Casa nostra,31 FAM,"Casa nostra, de l'àlbum ""R31"" (31 FAM) - Viasona",29,música urbana
2153,Al pirata Joan Torrelles,Port Bo,"Al pirata Joan Torrelles, de l'àlbum ""De l'Empordà a l'Havana"" (Port Bo) - Viasona",29,havanera
2154,L'animeta,La Ludwig Band,"L'animeta, de l'àlbum ""La Ludwig Band"" (La Ludwig Band) - Viasona",29,pop-rock
2155,La pastoreta,Club Súper 3,"La pastoreta, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",29,folk
2156,Quan el sol es pon,Falsterbo Marí,"Quan el sol es pon, de l'àlbum ""Salta un ocell"" (Falsterbo Marí) - Viasona",29,folk
2157,La Marieta de l'ull viu,Núria Feliu,"La Marieta de l'ull viu, de l'àlbum ""Els nostres cuplets"" (Núria Feliu) - Viasona",29,folk
2158,La Mare,Mariona Escoda,"La Mare, de l'àlbum ""La Mare"" (Mariona Escoda) - Viasona",29,cançó autor
2159,Damunt d'una terra,Lluís Llach,"Damunt d'una terra, de l'àlbum ""Barcelona. Gener de 1976"" (Lluís Llach) - Viasona",29,cançó autor
2160,Por,Adala,"Por, de l'àlbum ""klima"" (Adala) - Viasona",29,música urbana
2161,El Tio fresco,"Joan Garriga i el Mariatxi galàctic, Carles Belda","El Tio fresco, de l'àlbum ""El Tio fresco"" (Joan Garriga i el Mariatxi galàctic, Carles Belda) - Viasona",29,rumba
2162,Futur medieval,Crim,"Futur medieval, de l'àlbum ""Futur medieval"" (Crim) - Viasona",29,pop-rock
2163,El Patufet i les verdures de l'hortet,Ambauka,"El Patufet i les verdures de l'hortet, de l'àlbum ""Peti qui peti"" (Ambauka) - Viasona",29,folk
2164,L'Asmolaor,Sva-ters,"L'Asmolaor, de l'àlbum ""Berlangastyle"" (Sva-ters) - Viasona",29,pop-rock
2165,Mirada estràbica,Xiula,"Mirada estràbica, de l'àlbum ""Descontrol MParental"" (Xiula) - Viasona",29,folk
2166,Un senyor de Puerto Rico,Dijous Paella,"Un senyor de Puerto Rico, de l'àlbum ""Dijous Paella"" (Dijous Paella) - Viasona",29,pop-rock
2167,4-3-3,Els Amics de les Arts,"4-3-3, de l'àlbum ""10 anys"" (Els Amics de les Arts) - Viasona",29,pop-rock
2168,El gegant del pi,Club Súper 3,"El gegant del pi, de l'àlbum ""El cançoner del mic"" (Club Súper 3) - Viasona",29,folk
2169,Alpinistes- Samurais,Antònia Font,"Alpinistes- Samurais, de l'àlbum ""Alegria"" (Antònia Font) - Viasona",29,pop-rock
2170,No vaig triar,Lax'n'Busto,"No vaig triar, de l'àlbum ""Simfònic"" (Lax'n'Busto) - Viasona",29,pop-rock
2171,Fly,Club Súper 3,"Fly, de l'àlbum ""Clubitresicentimil"" (Club Súper 3) - Viasona",29,folk
2172,La caseta,La Pataqueta,"La caseta, de l'àlbum ""La Pataqueta"" (La Pataqueta) - Viasona",29,folk
2173,Hattori el ninja,Club Súper 3,"Hattori el ninja, de l'àlbum ""Clubitresicentimil"" (Club Súper 3) - Viasona",29,folk
2174,El meu poble,Txarango,"El meu poble, de l'àlbum ""El gran ball"" (Txarango) - Viasona",29,pop-rock
2175,Si com lo taur,Raimon,"Si com lo taur, de l'àlbum ""Totes les cançons 3. Ausiàs March"" (Raimon) - Viasona",29,cançó autor
2176,Creu d'or,Maria Hein,"Creu d'or, de l'àlbum ""Katana"" (Maria Hein) - Viasona",29,cançó autor
2177,Hollywood i limusina,Àlex Pérez,"Hollywood i limusina, de l'àlbum ""Ara"" (Àlex Pérez) - Viasona",29,pop-rock
2178,Sobre teulades,Esquirols,"Sobre teulades, de l'àlbum ""Fent camí"" (Esquirols) - Viasona",29,cançó autor
2179,Mare vull ser pescador,Port Bo,"Mare vull ser pescador, de l'àlbum ""Busca'm a l'Empordà"" (Port Bo) - Viasona",29,havanera
2180,Rosa vera,Uc,"Rosa vera, de l'àlbum ""Cançons d'Eivissa"" (Uc) - Viasona",29,folk
2181,Ciutat d'ivori,Dagoll Dagom,"Ciutat d'ivori, de l'àlbum ""Flor de nit"" (Dagoll Dagom) - Viasona",29,cançó autor
2182,S'univers és una festa,Antònia Font,"S'univers és una festa, de l'àlbum ""Antònia Font"" (Antònia Font) - Viasona",29,pop-rock
2183,Aubons,Donallop,"Aubons, de l'àlbum ""Misteris de sa vida"" (Donallop) - Viasona",29,pop-rock
2184,Final feliç,Joan Miquel Oliver,"Final feliç, de l'àlbum ""Bombon Mallorquín"" (Joan Miquel Oliver) - Viasona",29,pop-rock
2185,La lluna guerrillera,La Gossa Sorda,"La lluna guerrillera, de l'àlbum ""La gossa està que bossa"" (La Gossa Sorda) - Viasona",29,pop-rock
2186,Carnaval,Pepet i Marieta,"Carnaval, de l'àlbum ""El disc de La Marató 2015"" (Pepet i Marieta) - Viasona",29,pop-rock
2187,La porta del cel,Els Catarres,"La porta del cel, de l'àlbum ""Postals"" (Els Catarres) - Viasona",29,pop-rock
2188,bojan krkić,enMatu,"bojan krkić, de l'àlbum ""jove talismà"" (enMatu) - Viasona",29,música urbana
2189,El tren pintxo de Banyoles,The Penguins,"El tren pintxo de Banyoles, de l'àlbum ""Pugem al tren"" (The Penguins) - Viasona",29,folk
2190,Una matinada fresca,"Xerramequ Tiquis Miquis, Núria Lozano","Una matinada fresca, de l'àlbum ""Musiquetes per a la Bressola"" (Xerramequ Tiquis Miquis, Núria Lozano) - Viasona",29,folk
2191,Mareta bufona,Pau Riba,"Mareta bufona, de l'àlbum ""Dioptria I"" (Pau Riba) - Viasona",29,cançó autor
2192,L'estaca,Lluís Llach,"L'estaca, de l'àlbum ""Barcelona. Gener de 1976"" (Lluís Llach) - Viasona",29,cançó autor
2193,Ja ve Cento,Urbàlia Rurana,"Ja ve Cento, de l'àlbum ""De tornada a les ribes"" (Urbàlia Rurana) - Viasona",29,folk
2194,El cant del poble,Ramon Calduch,"El cant del poble, de l'àlbum ""Catalunya triomfant"" (Ramon Calduch) - Viasona",29,folk
2195,Ixes llugars,Au d'Astí!,"Ixes llugars, de l'àlbum ""Prou"" (Au d'Astí!) - Viasona",29,folk
