#,song_title,artist,page_title,views,genre
2530,Les tres ninetes,2princesesbarbudes,"Les tres ninetes, de l'àlbum ""Cançons i rimetes"" (2princesesbarbudes) - Viasona",26,folk
2531,Las cosas a medias,Joni Txintxes,"Las cosas a medias, de l'àlbum ""Joni Txintxes"" (Joni Txintxes) - Viasona",26,pop-rock
2532,Valorar,Marc Vilajuana,"Valorar, de l'àlbum ""Solstici"" (Marc Vilajuana) - Viasona",26,cançó autor
2533,Jota de sa potada,Música Nostra,"Jota de sa potada, de l'àlbum ""De dia i de nit"" (Música Nostra) - Viasona",26,folk
2534,Tornarà la primavera,Sisa,"Tornarà la primavera, de l'àlbum ""Malalts del cel"" (Sisa) - Viasona",26,cançó autor
2535,Maniquí,Sisa,"Maniquí, de l'àlbum ""Qualsevol nit pot sortir el sol"" (Sisa) - Viasona",26,cançó autor
2536,Conillet de vellut,Joan Manuel Serrat,"Conillet de vellut, de l'àlbum ""Conillet de vellut"" (Joan Manuel Serrat) - Viasona",26,cançó autor
2537,Cançó de la girafa,"Josep Maria Espinàs, Francesc Burrull","Cançó de la girafa, de l'àlbum ""Les cançons de les bèsties"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",26,folk
2538,Cucut,La Trinca,"Cucut, de l'àlbum ""La Trinca"" (La Trinca) - Viasona",26,cançó autor
2539,Contactless,Mama Dousha,"Contactless, de l'àlbum ""Tothom té raó"" (Mama Dousha) - Viasona",26,música urbana
2540,La millor de les mentires,Esther,"La millor de les mentires, de l'àlbum ""La millor de les mentires"" (Esther) - Viasona",26,pop-rock
2541,Casa en venda,Els Amics de les Arts,"Casa en venda, de l'àlbum ""Un estrany poder"" (Els Amics de les Arts) - Viasona",26,pop-rock
2542,Rosa d'abril (l'amor s'hi posa),Pau Riba,"Rosa d'abril (l'amor s'hi posa), de l'àlbum ""Dioptria I"" (Pau Riba) - Viasona",25,cançó autor
2543,La llegenda de la rosa i el drac,Obeses,"La llegenda de la rosa i el drac, de l'àlbum ""Monstres i princeses"" (Obeses) - Viasona",25,pop-rock
2544,La DJ Güí,El Pot Petit,"La DJ Güí, de l'àlbum ""La DJ Güí"" (El Pot Petit) - Viasona",25,folk
2545,Els tres mosqueters,La Trinca,"Els tres mosqueters, de l'àlbum ""Xauxa"" (La Trinca) - Viasona",25,cançó autor
2546,"Bim, bom!",Dàmaris Gelabert,"Bim, bom!, de l'àlbum ""Jocs de falda d'ara i de sempre"" (Dàmaris Gelabert) - Viasona",25,folk
2547,La Vall d'Artigues,Gossos,"La Vall d'Artigues, de l'àlbum ""Batecs"" (Gossos) - Viasona",25,pop-rock
2548,Arribarà,Adala,"Arribarà, de l'àlbum ""klima"" (Adala) - Viasona",25,música urbana
2549,Fent d'aquí,Skatalà,"Fent d'aquí, de l'àlbum ""Fent d'aquí"" (Skatalà) - Viasona",25,pop-rock
2550,Per sempre jove,Els miralls de Dylan,"Per sempre jove, de l'àlbum ""Sense reina ni as"" (Els miralls de Dylan) - Viasona",25,folk
2551,La vida secreta de les formigues,Lali BeGood,"La vida secreta de les formigues, de l'àlbum ""Futur oh!"" (Lali BeGood) - Viasona",25,folk
2552,L'hora justa,Mar Pujol,"L'hora justa, de l'àlbum ""Cançons de rebost"" (Mar Pujol) - Viasona",25,cançó autor
2553,Cançó pòstuma,Zoo,"Cançó pòstuma, de l'àlbum ""Llepolies"" (Zoo) - Viasona",25,música urbana
2554,Assumiràs la veu d'un poble,Pau Alabajos,"Assumiràs la veu d'un poble, de l'àlbum ""Mural del País Valencià"" (Pau Alabajos) - Viasona",25,cançó autor
2555,Jenifer,Els Catarres,"Jenifer, de l'àlbum ""Invencibles"" (Els Catarres) - Viasona",25,pop-rock
2556,Pla quinquennal,Manel,"Pla quinquennal, de l'àlbum ""Els millors professors europeus"" (Manel) - Viasona",25,pop-rock
2557,Nonetes,Pep Gimeno 'Botifarra',"Nonetes, de l'àlbum ""Ja ve l'aire"" (Pep Gimeno 'Botifarra') - Viasona",25,folk
2558,No vull que t'agradi aquesta cançó,Els Pets,"No vull que t'agradi aquesta cançó, de l'àlbum ""Som"" (Els Pets) - Viasona",25,pop-rock
2559,Batre xabiero,Pep Gimeno 'Botifarra',"Batre xabiero, de l'àlbum ""Si em pose a cantar cançons"" (Pep Gimeno 'Botifarra') - Viasona",25,folk
2560,Cric-cata-crec,Xesco Boix,"Cric-cata-crec, de l'àlbum ""Sopa de pedres"" (Xesco Boix) - Viasona",25,folk
2561,Havanera,Tomeu Penya,"Havanera, de l'àlbum ""Els cors ferits"" (Tomeu Penya) - Viasona",25,havanera
2562,Un petonet,The Tyets,"Un petonet, de l'àlbum ""Cafè pels més cafeteros"" (The Tyets) - Viasona",25,música urbana
2563,La mar ha pres un tint de carnaval,Pep Picas,"La mar ha pres un tint de carnaval, de l'àlbum ""Bruixa de dol"" (Pep Picas) - Viasona",25,cançó autor
2564,La cançó dels mariners,Esquirols,"La cançó dels mariners, de l'àlbum ""Com un anhel"" (Esquirols) - Viasona",25,cançó autor
2565,"Do, Re, Mi",Rah-mon Roma,"Do, Re, Mi, de l'àlbum ""Un farcell farcit"" (Rah-mon Roma) - Viasona",25,folk
2566,Wake up,Oques Grasses,"Wake up, de l'àlbum ""A tope amb la vida"" (Oques Grasses) - Viasona",25,pop-rock
2567,Jo he vist un moix,Toni Giménez,"Jo he vist un moix, de l'àlbum ""Cantalans"" (Toni Giménez) - Viasona",25,folk
2568,He mirat el prat,The Penguins,"He mirat el prat, de l'àlbum ""5 anys"" (The Penguins) - Viasona",25,folk
2569,Ho tornarem a fer,Rudymentari,"Ho tornarem a fer, de l'àlbum ""Mala herba sempre creix"" (Rudymentari) - Viasona",25,música urbana
2570,El vestir d'en Pasqual,Guillermina Motta,"El vestir d'en Pasqual, de l'àlbum ""Segons la lluna"" (Guillermina Motta) - Viasona",25,folk
2571,I no tocava a terra,Joan Dausà,"I no tocava a terra, de l'àlbum ""Ho tenim tot"" (Joan Dausà) - Viasona",25,cançó autor
2572,Amor en conserva,Mar Pujol,"Amor en conserva, de l'àlbum ""Cançons de rebost"" (Mar Pujol) - Viasona",25,cançó autor
2573,I resistiré,Manolo Escobar,"I resistiré, de l'àlbum ""El disc de La Marató 2008"" (Manolo Escobar) - Viasona",25,pop-rock
2574,Una vaca amb un vedellet en braços,Raimon,"Una vaca amb un vedellet en braços, de l'àlbum ""A Víctor Jara"" (Raimon) - Viasona",25,cançó autor
2575,Els focs artificials,Núria Feliu,"Els focs artificials, de l'àlbum ""Els nostres cuplets"" (Núria Feliu) - Viasona",25,folk
2576,Elegia valenciana,"Al Tall, Muluk El Hwa","Elegia valenciana, de l'àlbum ""Xarq al-Andalus"" (Al Tall, Muluk El Hwa) - Viasona",25,folk
2577,A la vida,Maria Arnal i Marcel Bagés,"A la vida, de l'àlbum ""45 cerebros y 1 corazón"" (Maria Arnal i Marcel Bagés) - Viasona",25,cançó autor
2578,Cançó d'abril,"Pau Riba, Big ensemble Taller de Músics","Cançó d'abril, de l'àlbum ""De Riba a Riba"" (Pau Riba, Big ensemble Taller de Músics) - Viasona",25,cançó autor
2579,Venim a aquest món,"Magalí Sare, Sebastià Gris","Venim a aquest món, de l'àlbum ""Venim a aquest món/ Temps Enrere (Vall d' Aran)"" (Magalí Sare, Sebastià Gris) - Viasona",25,folk
2580,Aquest territori,The Companys,"Aquest territori, de l'àlbum ""Les músiques de Lo Cartanyà. Amb dos collons"" (The Companys) - Viasona",25,pop-rock
2581,Balenes,Cèlia Pallí,"Balenes, de l'àlbum ""Cançons per a infants i bestioles"" (Cèlia Pallí) - Viasona",25,folk
2582,Nodreix l'amor,Yacine & The Oriental Groove,"Nodreix l'amor, de l'àlbum ""Parabòlic"" (Yacine & The Oriental Groove) - Viasona",25,pop-rock
2583,"Dona, dona",Grup de Folk,"Dona, dona, de l'àlbum ""Els temps encara estan canviant 2"" (Grup de Folk) - Viasona",25,folk
2584,Cravo roxo,Magalí Sare,"Cravo roxo, de l'àlbum ""Descasada. Vol 1."" (Magalí Sare) - Viasona",25,cançó autor
2585,Benvinguts,Xiula,"Benvinguts, de l'àlbum ""5472m"" (Xiula) - Viasona",25,folk
2586,Núvols de colors,Pep Sala,"Núvols de colors, de l'àlbum ""PS"" (Pep Sala) - Viasona",25,pop-rock
2587,Primavera,Anna d'Ivori,"Primavera, de l'àlbum ""Eclipsi"" (Anna d'Ivori) - Viasona",25,pop-rock
2588,Coda,Oques Grasses,"Coda, de l'àlbum ""Fruit del Deliri"" (Oques Grasses) - Viasona",25,pop-rock
2589,Coses modernes,Antònia Font,"Coses modernes, de l'àlbum ""Lamparetes"" (Antònia Font) - Viasona",25,pop-rock
2590,La marxa dels sants,Jaume Arnella,"La marxa dels sants, de l'àlbum ""Negro spirituals 2"" (Jaume Arnella) - Viasona",25,folk
2591,Pots comptar amb mi,Club Súper 3,"Pots comptar amb mi, de l'àlbum ""Tenim el poder"" (Club Súper 3) - Viasona",25,folk
2592,Mai trobaràs,Sopa de Cabra,"Mai trobaràs, de l'àlbum ""La Roda"" (Sopa de Cabra) - Viasona",25,pop-rock
2593,Ales al vent,Gemma Humet,"Ales al vent, de l'àlbum ""Màtria"" (Gemma Humet) - Viasona",25,cançó autor
2594,"Glòria, Al·leluia",Xesco Boix,"Glòria, Al·leluia, de l'àlbum ""1, 2, 3, salta pagès"" (Xesco Boix) - Viasona",25,folk
2595,No és vendre,"At Versaris, Asstrio","No és vendre, de l'àlbum ""Per principis elegants"" (At Versaris, Asstrio) - Viasona",25,música urbana
2596,Cinc fillets (joc de dits),Dàmaris Gelabert,"Cinc fillets (joc de dits), de l'àlbum ""Cançons per Aprendre: 0-3 Anys, Vol I"" (Dàmaris Gelabert) - Viasona",25,folk
2597,Beurem una boteta,Jaume Arnella,"Beurem una boteta, de l'àlbum ""Cançons de Taverna"" (Jaume Arnella) - Viasona",25,folk
2598,Amor Primer,Petit Taller de Cançons,"Amor Primer, de l'àlbum ""Un cant als estels: el viatge pels amors perduts"" (Petit Taller de Cançons) - Viasona",25,cançó autor
2599,Volare,Buhos,"Volare, de l'àlbum ""El disc de La Marató 2017"" (Buhos) - Viasona",25,pop-rock
2600,Amor estacional,Ginestà,"Amor estacional, de l'àlbum ""Amor estacional"" (Ginestà) - Viasona",25,pop-rock
2601,Som,Obrint Pas,"Som, de l'àlbum ""La Flama"" (Obrint Pas) - Viasona",25,pop-rock
2602,Mediterrània,Esquirols,"Mediterrània, de l'àlbum ""Torna, torna Serrallonga"" (Esquirols) - Viasona",25,cançó autor
2603,Tot ja és mort,Los Javaloyas,"Tot ja és mort, de l'àlbum ""III Festival de la Canción de Mallorca"" (Los Javaloyas) - Viasona",25,pop-rock
2604,Ningú més que tu,Pablo Alborán,"Ningú més que tu, de l'àlbum ""El disc de La Marató 2013"" (Pablo Alborán) - Viasona",25,pop-rock
2605,Mariner,Càlic,"Mariner, de l'àlbum ""La cançó catalana a Sardenya"" (Càlic) - Viasona",25,folk
2606,Podré tornar enrere,Sopa de Cabra,"Podré tornar enrere, de l'àlbum ""La nit dels anys"" (Sopa de Cabra) - Viasona",25,pop-rock
2607,Vola papallona,La Tribu canta,"Vola papallona, de l'àlbum ""Cançons per a un món millor"" (La Tribu canta) - Viasona",25,folk
2608,Amb la tramuntana,Esquirols,"Amb la tramuntana, de l'àlbum ""Cants al vent"" (Esquirols) - Viasona",25,cançó autor
2609,Roseret de roses blanques,Tralla,"Roseret de roses blanques, de l'àlbum ""Cançons de ronda"" (Tralla) - Viasona",25,folk
2610,Amanda,Raimon,"Amanda, de l'àlbum ""A Víctor Jara"" (Raimon) - Viasona",25,cançó autor
2611,El llibre de l'amor,Mishima,"El llibre de l'amor, de l'àlbum ""L'aigua clara"" (Mishima) - Viasona",25,pop-rock
2612,La nit em clava,Dones de Paraula,"La nit em clava, de l'àlbum ""Inundant creences"" (Dones de Paraula) - Viasona",25,pop-rock
2613,Miami Beach,Lax'n'Busto,"Miami Beach, de l'àlbum ""Lax'n'Busto"" (Lax'n'Busto) - Viasona",25,pop-rock
2614,Mateixa felanitxera,S'Estol des Gerricó,"Mateixa felanitxera, de l'àlbum ""Felanitx i Mallorca"" (S'Estol des Gerricó) - Viasona",25,folk
2615,Llença't,Lax'n'Busto,"Llença't, de l'àlbum ""Amb tu"" (Lax'n'Busto) - Viasona",25,pop-rock
2616,Qui s’ha inventat l’amor?,La Maria,"Qui s’ha inventat l’amor?, de l'àlbum ""Robina"" (La Maria) - Viasona",25,pop-rock
2617,Ítaca (fragment),Lluís Llach,"Ítaca (fragment), de l'àlbum ""Barcelona. Gener de 1976"" (Lluís Llach) - Viasona",25,cançó autor
2618,Seguirem somniant,Sopa de Cabra,"Seguirem somniant, de l'àlbum ""Podré tornar enrere. El tribut a Sopa de Cabra"" (Sopa de Cabra) - Viasona",25,pop-rock
2619,La donzella de les roses vermelles,Esquirols,"La donzella de les roses vermelles, de l'àlbum ""Fent camí"" (Esquirols) - Viasona",25,cançó autor
2620,Skip to my lou,Ara va de bo,"Skip to my lou, de l'àlbum ""Uni, dori"" (Ara va de bo) - Viasona",25,folk
2621,Cant de batre,Roba Estesa,"Cant de batre, de l'àlbum ""Descalces"" (Roba Estesa) - Viasona",25,folk
2622,Somriures,El Diluvi,"Somriures, de l'àlbum ""Junteu-vos"" (El Diluvi) - Viasona",25,pop-rock
2623,La casa plena,La Fúmiga,"La casa plena, de l'àlbum ""Tot està per fer"" (La Fúmiga) - Viasona",25,pop-rock
2624,Els gegants de la ciutat (oli sobre tela),Guillem Gisbert,"Els gegants de la ciutat (oli sobre tela), de l'àlbum ""Balla la masurca!"" (Guillem Gisbert) - Viasona",25,pop-rock
2625,L'amor de la meva vida,Julieta,"L'amor de la meva vida, de l'àlbum ""23"" (Julieta) - Viasona",25,música urbana
2626,Els teus somnis,Sopa de Cabra,"Els teus somnis, de l'àlbum ""El retorn"" (Sopa de Cabra) - Viasona",25,pop-rock
2627,Diuen que hi havia,Paco Muñoz,"Diuen que hi havia, de l'àlbum ""Paco Muñoz canta per als xiquets 8"" (Paco Muñoz) - Viasona",25,folk
2628,Tinc un gat en una foto,Abril,"Tinc un gat en una foto, de l'àlbum ""Instruccions per estimar una cirera"" (Abril) - Viasona",25,música urbana
2629,És quan dormo que hi veig clar,RES,"És quan dormo que hi veig clar, de l'àlbum ""Ser"" (RES) - Viasona",25,pop-rock
2630,Nevar a València,Tardor,"Nevar a València, de l'àlbum ""Patraix"" (Tardor) - Viasona",25,pop-rock
2631,Sucarrats,Baya Baye MGT Los Sosis,"Sucarrats, de l'àlbum ""Sauló"" (Baya Baye MGT Los Sosis) - Viasona",25,música urbana
2632,Noia del Nord,Borja Penalba,"Noia del Nord, de l'àlbum ""Noia del Nord"" (Borja Penalba) - Viasona",25,cançó autor
2633,Rondalla per a infants innocents,Ramon Muntaner,"Rondalla per a infants innocents, de l'àlbum ""Cançó de carrer"" (Ramon Muntaner) - Viasona",25,cançó autor
2634,Jo tinc una pilota,Paco Muñoz,"Jo tinc una pilota, de l'àlbum ""Paco Muñoz canta per als xiquets 7"" (Paco Muñoz) - Viasona",25,folk
2635,Ordre i aventura,Mishima,"Ordre i aventura, de l'àlbum ""Ordre i Aventura"" (Mishima) - Viasona",25,pop-rock
2636,Altres monocromies,Negre,"Altres monocromies, de l'àlbum ""Altres monocromies"" (Negre) - Viasona",25,pop-rock
2637,Oh,Raimon,"Oh, desig de cançons, de l'àlbum ""Cançons de mai"" (Raimon) - Viasona",25,cançó autor
2638,Per tu i per mi,Ginestà,"Per tu i per mi, de l'àlbum ""Ginestà"" (Ginestà) - Viasona",25,pop-rock
2639,Pastoret on vas?,Dani Miquel,"Pastoret on vas?, de l'àlbum ""A Nadal, un pas de pardal"" (Dani Miquel) - Viasona",25,folk
2640,Mala brossa,Sva-ters,"Mala brossa, de l'àlbum ""Simis"" (Sva-ters) - Viasona",25,pop-rock
2641,Gran manual per identificar ocells,El Pony Pisador,"Gran manual per identificar ocells, de l'àlbum ""Gran manual per identificar ocells"" (El Pony Pisador) - Viasona",25,folk
2642,Així de senzill,Xarim Aresté,"Així de senzill, de l'àlbum ""Punt de creu"" (Xarim Aresté) - Viasona",25,cançó autor
2643,Astronauta rimador (Gran final l'hotel Galixi I),Antònia Font,"Astronauta rimador (Gran final l'hotel Galixi I), de l'àlbum ""Taxi"" (Antònia Font) - Viasona",25,pop-rock
2644,Tant com me quedarà,Jordi Barre,"Tant com me quedarà, de l'àlbum ""Amb la força de l'amor"" (Jordi Barre) - Viasona",25,cançó autor
2645,Aromes de Queralt,Els Pescadors de L'Escala,"Aromes de Queralt, de l'àlbum ""Cançons de l'avi"" (Els Pescadors de L'Escala) - Viasona",25,havanera
2646,No callarem,Sisu,"No callarem, de l'àlbum ""Alegria subversiva"" (Sisu) - Viasona",25,pop-rock
2647,Es fa llarg esperar,Maria del Mar Bonet,"Es fa llarg esperar, de l'àlbum ""Alenar"" (Maria del Mar Bonet) - Viasona",25,cançó autor
2648,Atracament a La Caixa,Els Pets,"Atracament a La Caixa, de l'àlbum ""1963"" (Els Pets) - Viasona",25,pop-rock
2649,Cançó d'anar a dormir,"Josep Maria Espinàs, Francesc Burrull","Cançó d'anar a dormir, de l'àlbum ""Cançons per encarrilar criatures"" (Josep Maria Espinàs, Francesc Burrull) - Viasona",25,folk
2650,"Emili Baró, 14",Malifeta,"Emili Baró, 14, de l'àlbum ""Mitologia"" (Malifeta) - Viasona",25,música urbana
2651,Berenar sopar,Pau Vallvé,"Berenar sopar, de l'àlbum ""Tu deixa't portar"" (Pau Vallvé) - Viasona",25,cançó autor
2652,El País Basc,Raimon,"El País Basc, de l'àlbum ""Raimon"" (Raimon) - Viasona",25,cançó autor
2653,En Pepitu va de curt,Adrià Puntí,"En Pepitu va de curt, de l'àlbum ""L'hora del pati"" (Adrià Puntí) - Viasona",25,cançó autor
2654,Massatges,Dàmaris Gelabert,"Massatges, de l'àlbum ""Cançons Per Aprendre: 3-7 Anys Vol ll"" (Dàmaris Gelabert) - Viasona",25,folk
2655,Romanç de Senyera,Pep Gimeno 'Botifarra',"Romanç de Senyera, de l'àlbum ""Te'n cantaré més de mil"" (Pep Gimeno 'Botifarra') - Viasona",25,folk
2656,Ma solitud,Marina Rossell,"Ma solitud, de l'àlbum ""Tribut a Moustaki"" (Marina Rossell) - Viasona",25,cançó autor
2657,Cançó dels dits,Cucorba,"Cançó dels dits, de l'àlbum ""Cucorba dBàsic"" (Cucorba) - Viasona",25,folk
2658,Cançó del grumet,Josep Carreras,"Cançó del grumet, de l'àlbum ""Canta a Catalunya"" (Josep Carreras) - Viasona",25,cançó autor
2659,Oi! Per Catalunya,Opció k-95,"Oi! Per Catalunya, de l'àlbum ""Mai morirem"" (Opció k-95) - Viasona",25,pop-rock
2660,Refranys,Esquirols,"Refranys, de l'àlbum ""Licor d'herbes bones"" (Esquirols) - Viasona",24,cançó autor
2661,Romanço de fill de vídua,Minibús Intergalàctic,"Romanço de fill de vídua, de l'àlbum ""Meditacions des dels miratges mercúrics"" (Minibús Intergalàctic) - Viasona",24,pop-rock
2662,No serem moguts,Grup de Folk,"No serem moguts, de l'àlbum ""Els temps encara estan canviant"" (Grup de Folk) - Viasona",24,folk
2663,A la vora de la nit,Josep Maria Espinàs,"A la vora de la nit, de l'àlbum ""Espinàs canta les seves cançons"" (Josep Maria Espinàs) - Viasona",24,cançó autor
2664,Amb un ram de clamídies,Manel,"Amb un ram de clamídies, de l'àlbum ""Per la bona gent"" (Manel) - Viasona",24,pop-rock
2665,"Amics, tiets i coneguts","Els Amics de les Arts, The Tyets","Amics, tiets i coneguts, de l'àlbum ""Amics, tiets i coneguts"" (Els Amics de les Arts, The Tyets) - Viasona",24,pop-rock
2666,Riu avall se'n va el peixet,Dàmaris Gelabert,"Riu avall se'n va el peixet, de l'àlbum ""Jocs de falda d'ara i de sempre"" (Dàmaris Gelabert) - Viasona",24,folk
2667,Alegria,Mama Dousha,"Alegria, de l'àlbum ""Tothom té raó"" (Mama Dousha) - Viasona",24,música urbana
2668,No sé què sent,Feliu Ventura,"No sé què sent, de l'àlbum ""Vers l'infinit"" (Feliu Ventura) - Viasona",24,cançó autor
2669,Primera conjugació,La Fúmiga,"Primera conjugació, de l'àlbum ""Primera Conjugació"" (La Fúmiga) - Viasona",24,pop-rock
2670,En s'estiu,Antònia Font,"En s'estiu, de l'àlbum ""Antònia Font"" (Antònia Font) - Viasona",24,pop-rock
2671,"Puja, puja",Ven'nus,"Puja, puja, de l'àlbum ""mai vista trista"" (Ven'nus) - Viasona",24,música urbana
2672,Tots som pops,La Trinca,"Tots som pops, de l'àlbum ""La Trinca"" (La Trinca) - Viasona",24,cançó autor
2673,En caravana,Txarango,"En caravana, de l'àlbum ""Benvinguts al llarg viatge"" (Txarango) - Viasona",24,pop-rock
2674,La línia del front,Ebri Knight,"La línia del front, de l'àlbum ""Foc!"" (Ebri Knight) - Viasona",24,folk
2675,Truita,"Toti Soler, Cinta Massip","Truita, de l'àlbum ""Per molts anys/ Bon profit"" (Toti Soler, Cinta Massip) - Viasona",24,cançó autor
2676,Les estrelles,Manel,"Les estrelles, de l'àlbum ""Per la bona gent"" (Manel) - Viasona",24,pop-rock
2677,Un peixet en el fons de l'estany,Xesco Boix,"Un peixet en el fons de l'estany, de l'àlbum ""Salta miralta"" (Xesco Boix) - Viasona",24,folk
2678,Quin panorama,"Dan Peralbo i El Comboi, El Comboi","Quin panorama, de l'àlbum ""Quin panorama"" (Dan Peralbo i El Comboi, El Comboi) - Viasona",24,pop-rock
2679,De tot arreu,Txarango,"De tot arreu, de l'àlbum ""De vent i ales"" (Txarango) - Viasona",24,pop-rock
2680,Resiste y grita,Txarango,"Resiste y grita, de l'àlbum ""El cor de la terra"" (Txarango) - Viasona",24,pop-rock
2681,Tots junts vencerem,Grup de Folk,"Tots junts vencerem, de l'àlbum ""Els temps encara estan canviant 2"" (Grup de Folk) - Viasona",24,folk
2682,Surfistes en càmera lenta,Joan Miquel Oliver,"Surfistes en càmera lenta, de l'àlbum ""Surfistes en càmera lenta"" (Joan Miquel Oliver) - Viasona",24,pop-rock
2683,Una aclucada d'ull,Tomeu Penya,"Una aclucada d'ull, de l'àlbum ""Una aclucada d'ull"" (Tomeu Penya) - Viasona",24,cançó autor
2684,Medley clàssics dance disco 70's,"Koers, Bemba Saoco, Suu, Herzog, The Soul Beams, Chipper","Medley clàssics dance disco 70's, de l'àlbum ""El disc de La Marató 2018"" (Koers, Bemba Saoco, Suu, Herzog, The Soul Beams, Chipper) - Viasona",24,pop-rock
2685,Cançó per a mi,Ginestà,"Cançó per a mi, de l'àlbum ""Vida Meva"" (Ginestà) - Viasona",24,pop-rock
2686,Correfoc,Companyia Elèctrica Dharma,"Correfoc, de l'àlbum ""No volem ser"" (Companyia Elèctrica Dharma) - Viasona",24,pop-rock
2687,Festa d'una persona,Crim,"Festa d'una persona, de l'àlbum ""Futur medieval"" (Crim) - Viasona",24,pop-rock
2688,Autonomia per principiants,Maria Jaume,"Autonomia per principiants, de l'àlbum ""Fins a maig no revisc"" (Maria Jaume) - Viasona",24,cançó autor
2689,Sota el Mas Ventós,Grup Bergantí,"Sota el Mas Ventós, de l'àlbum ""Mar de bonança"" (Grup Bergantí) - Viasona",24,folk
2690,Deixa'm creure,Mishima,"Deixa'm creure, de l'àlbum ""Ordre i Aventura"" (Mishima) - Viasona",24,pop-rock
2691,Fandango pollencí,Música Nostra,"Fandango pollencí, de l'àlbum ""De dia i de nit"" (Música Nostra) - Viasona",24,folk
2692,I < 3 BCN,Svetlana,"I < 3 BCN, de l'àlbum ""Sarnalona"" (Svetlana) - Viasona",24,pop-rock
